통계청행정동코드,행자부행정동코드,시군구명,행정동명,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,2021혼인,어린이보호구역현황,2021_한부모_가구수,2021_저소득_가구수,2021_예산현액,2021_세입,2021_세출,총_직장_인구_수,연령대_20_직장_인구_수,연령대_30_직장_인구_수,연령대_40_직장_인구_수,어린이집_수,2020GDP1인당,공동육아나눔터유무,유아인구,인구대비아동,20-40직장인구,20-40직장인구비,인구대비예산,20-40생활인구,한부모저소득평균
1124081,11710646,송파구,장지동,34942.41062,1618.06531,843.330919,1254.421018,1794.742954,1529.394652,1431.342156,1393.873906,700.9745537,1166.252826,1432.217697,1778.217143,1384.269794,135.0,7.0,206,1280,1257962,1288787,1113797,1507.604244,267.7131326,431.0065823,378.5489546,25,46082,0,4556.2446887,0.1303929696851579,1077.2686695,0.7145566708155273,36.00100787780165,11770.85824,743.0
1124082,11710647,송파구,위례동,42224.42555,4673.242259,1550.300808,1050.418228,1881.277306,1867.894841,1756.916592,3743.75744,1408.635009,948.8319873,1480.824538,2509.901725,2339.835209,71.0,0.0,206,1280,1257962,1288787,1113797,3942.502266,839.0927498,1269.142003,955.7160179,40,46082,0,11375.935516,0.26941599246931613,3063.9507707000002,0.7771589117711873,29.79228215930104,13835.900426299999,743.0
1125051,11740515,강동구,강일동,51268.53029,2868.956407,1760.765697,1407.202391,2301.998806,2359.457659,2405.210611,2894.799557,1623.801455,1297.781328,1747.996459,2574.8822,2373.946766,84.0,2.0,189,1073,1170691,1189507,995053,2961.391837,632.6383965,904.1036275,738.7573818,29,23271,0,9148.323116000001,0.17843934796360633,2275.4994058,0.7683884913065626,22.834495028002486,16468.47622,631.0
1125052,11740520,강동구,상일동,37613.44558,1258.929191,1284.307106,996.5923316,1517.881641,1718.552224,1660.849491,903.094678,1086.612696,944.6809152,1236.178859,1955.48235,2132.004969,87.12056738,9.0,189,1073,1170691,1189507,995053,449.0483871,30.43548387,75.90322581,115.6935484,25,23271,0,4532.943671,0.12051391732668805,222.03225808,0.4944506303962181,31.124269046558325,12162.222780799999,631.0
1125053,11740530,강동구,명일1동,27571.81638,970.3373638,740.8456136,713.4653811,960.5244571,976.6011153,1025.997818,1066.871576,711.6747252,731.812492,821.8234471,1323.975665,1262.791918,130.0,2.0,189,1073,1170691,1189507,995053,556.5,74.33870968,99.5483871,132.1451613,11,23271,1,3489.7292786000003,0.12656871170560147,306.03225808,0.5499231951123091,42.459698115833746,7816.992293599999,631.0
1125054,11740540,강동구,명일2동,16337.87421,725.9974935,753.4142385,324.5286412,437.4281193,464.7912994,678.87656,558.765342,557.8170464,403.7354782,337.7929914,525.5837173,684.3913353,32.0,5.0,189,1073,1170691,1189507,995053,481.6129032,55.74193548,97.24193548,116.2903226,7,23271,0,2595.9941204,0.15889424089279974,269.27419355999996,0.5591091762094632,71.65503816178543,3857.1281421000003,631.0
1125055,11740550,강동구,고덕1동,24650.26853,2301.902786,1189.460166,448.2357744,726.1659482,1093.492158,1076.940839,1998.419436,876.4805319,472.7767942,534.1346699,1120.404286,1271.386649,73.0,5.0,189,1073,1170691,1189507,995053,243.1627907,21.55813953,39.30232558,51.27906977,8,23271,0,6366.2629199,0.2582634307675836,112.13953488,0.4611706197201495,47.492018132591106,6743.5371187,631.0
1125056,11740560,강동구,고덕2동,21304.39121,809.8800552,600.7343843,594.3375543,985.0756554,986.1316173,935.934795,754.496012,550.8275319,510.5705724,724.2023687,1170.730713,1010.139739,71.0,5.0,189,1073,1170691,1189507,995053,317.0322581,4.451612903,16.51612903,54.37096774,15,23271,0,2715.9379834,0.127482543698558,75.338709673,0.2376373625968253,54.950690139903784,6917.1230151,631.0
1125058,11740580,강동구,암사2동,14401.97665,704.8189193,254.3058815,496.1232761,737.1908047,589.98874,626.6454287,541.5726017,199.1192833,506.0738207,640.2499132,839.8719205,605.8487875,75.0,5.0,189,1073,1170691,1189507,995053,441.0967742,65.51612903,88.96774194,110.3225806,10,23271,0,1699.8166858,0.11802662419953305,264.80645157,0.6003364047498853,81.2868280827271,5041.9926914,631.0
1125059,11740590,강동구,암사3동,13519.65734,957.3471719,447.4567603,302.6653657,482.6571616,550.834164,602.5817544,945.8049314,413.5262956,310.911863,361.4329903,643.5748227,660.4798553,46.0,1.0,189,1073,1170691,1189507,995053,71.58139535,10.37209302,16.06976744,16.20930233,8,23271,0,2764.1351592,0.20445304860071256,42.65116279,0.5958414554711527,86.5917656460367,3915.137977,631.0
1125061,11740600,강동구,천호1동,31768.30518,1279.81799,619.9767514,1028.917073,1191.482183,1172.950163,1211.792414,1227.585326,593.4693093,1091.160586,1160.133268,1384.348273,1215.03097,197.0,2.0,189,1073,1170691,1189507,995053,288.8503937,27.84251969,55.4488189,68.04724409,12,23271,0,3720.8493767,0.11712457921873942,151.33858268,0.5239341402358629,36.85091141522457,9455.814929999999,631.0
1125063,11740620,강동구,천호3동,27736.16536,734.3817842,280.5114473,1272.897673,1284.182752,1065.310853,1059.972308,754.0034424,310.5258869,1486.938972,1421.328186,1206.551374,992.2225216,117.0,3.0,189,1073,1170691,1189507,995053,420.5483871,49.67741935,112.5806452,111.3870968,9,23271,0,2079.4225608,0.07497152305699983,273.64516134999997,0.6506865077690366,42.20810572784961,9789.404639600001,631.0
1125065,11740640,강동구,성내1동,24458.78567,995.9732977,514.3215011,824.6531939,991.9582414,1000.072559,977.4651428,993.6336474,503.0343305,837.5066883,897.4869487,1185.353973,1064.24057,67.0,3.0,189,1073,1170691,1189507,995053,2688.892473,315.6344086,576.3870968,606.6344086,12,23271,0,3006.9627767,0.12293998636196397,1498.655914,0.5573506300636664,47.8638234863767,7778.7373171,631.0
1125066,11740650,강동구,성내2동,25557.31113,925.093044,320.9030992,1029.973868,1153.583022,1042.572585,1008.856532,680.5033396,296.8053136,1160.423383,1119.844647,1138.794044,959.5795714,99.0,0.0,189,1073,1170691,1189507,995053,357.4191919,54.86868687,89.18686869,85.97979798,8,23271,0,2223.3047963999998,0.08699290723859493,230.03535354,0.6436010117899883,45.80650108476416,8613.6276524,631.0
1125067,11740660,강동구,성내3동,27138.19679,868.3760401,521.9798061,919.6848323,1143.393426,1140.003749,1212.341427,683.2784134,348.2507511,1073.107095,958.6118924,1148.04655,1134.712218,79.0,3.0,189,1073,1170691,1189507,995053,633.7473118,83.13978495,136.2903226,150.844086,11,23271,0,2421.8850107,0.08924266521615122,370.27419355,0.5842615608077756,43.13812774883338,8729.9011897,631.0
1125070,11740690,강동구,둔촌1동,4599.955456,241.8669214,183.3102885,110.4376747,159.1744259,173.4345883,192.0193095,152.4016731,95.4808,97.82279424,108.61013,182.0553879,178.5540555,19.0,3.0,189,1073,1170691,1189507,995053,548.537174,76.8549625,157.6874642,146.4563211,4,23271,0,673.0596830000001,0.1463187392656352,380.9987478,0.6945723386834671,254.5005079283968,1202.10836604,631.0
1125071,11740700,강동구,둔촌2동,27795.06581,1454.971673,733.9667654,830.498214,1092.286804,1019.898946,976.0378383,912.1548076,488.3160262,881.1011025,912.7065848,1085.789591,1030.284477,82.0,5.0,189,1073,1170691,1189507,995053,545.5,45.82258065,90.93548387,114.9677419,13,23271,0,3589.4092722,0.12913836206527765,251.72580642,0.4614588568652612,42.11866264331036,7828.6035575999995,631.0
1125072,11740570,강동구,암사1동,28347.80483,1237.42186,643.5286175,897.7321914,1075.315778,1073.704786,1168.348509,959.8264473,503.9093845,889.2485727,990.8986124,1230.289843,1183.546497,173.0,5.0,189,1073,1170691,1189507,995053,315.2580645,23.51612903,51.66129032,54.9516129,14,23271,0,3344.6863093,0.11798748895577182,130.12903225,0.41276987618503885,41.297412869199576,8509.0847895,631.0
1125073,11740610,강동구,천호2동,44432.10949,1573.124435,703.2798147,1641.266842,2151.273657,1768.883368,1783.310713,1303.952384,597.3349646,1809.988429,1891.710208,2070.530499,1668.59787,234.0,5.0,189,1073,1170691,1189507,995053,561.3706564,91.33976834,135.3320463,133.3667954,8,23271,0,4177.6915983,0.09402415609459734,360.03861004,0.641356305206408,26.347859992186024,14785.561586000002,631.0
1125074,11740685,강동구,길동,55549.38513,1923.757141,930.263555,1992.566143,2203.675301,2017.696132,2156.582387,2000.641671,914.3700432,2141.23054,2121.692954,2297.713372,2031.453211,216.0,10.0,189,1073,1170691,1189507,995053,680.5115207,73.91705069,137.0138249,169.6728111,16,23271,0,5769.0324101999995,0.10385411821749177,380.60368669,0.5592905852622401,21.074778726358154,16962.61004,631.0
